,v,v_err,i,i_err,vi,vi_err,x,y
284,21.434,0.011,20.923,0.011,0.505026355628909,0.0156,1744.708,1770.167
285,20.744,0.005,20.287,0.003,0.4496725467447886,0.0058,1748.873,1825.571
291,20.545,0.009,20.099,0.003,0.4413766335012529,0.0095,1799.967,1516.359
293,18.748,0.002,18.22,0.004,0.5206725467447886,0.0045,1795.998,1748.841
294,20.451,0.009,20.015,0.008,0.42841488768936126,0.012,1800.563,1805.732
296,21.265,0.01,20.766,0.013,0.49484569072185863,0.0164,1828.677,1319.752
297,19.742,0.007,19.31,0.004,0.42840365884662257,0.0081,1833.119,1354.44
300,21.071,0.0054,20.592,0.014,0.4756921028790177,0.015,1843.941,1191.775
302,20.476,0.012,20.039,0.005,0.42941488768936126,0.013,1858.06,1747.079
303,19.644,0.003,19.2,0.004,0.43641488768936126,0.005,1856.098,1806.001
312,20.948,0.015,20.451,0.006,0.49284569072185863,0.0161,1907.535,1208.264
314,21.071,0.009,20.598,0.009,0.46828613864984225,0.0127,1907.804,1590.765
315,21.213,0.009,20.725,0.012,0.4803342093531378,0.015,1903.337,1766.54
316,21.151,0.019,20.674,0.007,0.4741822997053632,0.0202,1914.411,1427.771
318,20.514,0.012,20.079,0.007,0.4277089850207131,0.0139,1923.532,1732.813
320,20.816,0.007,20.354,0.01,0.45654059560844945,0.0122,1915.285,1942.046
324,20.501,0.014,20.067,0.008,0.4263342093531378,0.0161,1958.646,1724.363
327,21.106,0.005,20.639,0.0065,0.4634036588466226,0.0082,2013.011,1223.006
329,20.181,0.006,19.757,0.02,0.42118229970536325,0.0209,1991.923,1451.079
330,21.006,0.01,20.536,0.024,0.46504350876150674,0.026,1989.993,1640.675
331,19.547,0.005,19.087,0.007,0.4535111096478812,0.0086,1994.589,1822.532
335,20.737,0.006,20.308,0.013,0.4257995877488291,0.0143,2015.425,1401.917
336,20.832,0.019,20.368,0.007,0.456643838925094,0.0202,2027.549,1795.937
338,17.648,0.0037,17.011,0.0041,0.62885080461109,0.0056,2053.704,1767.934
339,20.544,0.0042,20.171,0.0052,0.37110518408215265,0.0067,2064.273,1101.682
340,21.125,0.014,20.643,0.029,0.48010518408215264,0.0322,2077.178,1149.657
345,20.155,0.017,19.73,0.013,0.41745102215651625,0.0214,2087.454,1717.418
347,21.291,0.012,20.781,0.029,0.5012432077491967,0.0314,2080.712,1750.643
348,20.441,0.005,20.007,0.003,0.4316144553538489,0.0058,2101.639,1242.851
349,20.324,0.007,19.902,0.005,0.42010518408215264,0.0086,2107.712,1267.523
350,20.967,0.02,20.503,0.01,0.4607995877488291,0.0224,2110.784,1440.808
356,21.327,0.009,20.839,0.013,0.4851822997053632,0.0158,2115.636,1434.201
357,21.085,0.007,20.616,0.007,0.4671051840821526,0.0099,2158.888,1346.143
359,19.745,0.012,19.314,0.01,0.4277995877488291,0.0156,2149.843,1550.545
363,21.111,0.008,20.626,0.012,0.4776388960078191,0.0144,2169.417,1705.131
365,20.202,0.004,19.772,0.006,0.4201230105443237,0.0072,2210.13,1809.304
366,20.529,0.015,20.072,0.006,0.4476149688054608,0.0162,2193.781,1912.519
369,20.906,0.017,20.457,0.01,0.4382094289689372,0.0197,2225.778,1869.292
374,20.857,0.005,20.375,0.007,0.4771847411120903,0.0086,2242.601,1595.345
375,20.779,0.005,20.323,0.016,0.45118474111209034,0.0168,2256.871,1639.334
377,20.495,0.008,20.024,0.011,0.46098749761480917,0.0136,2245.612,1849.316
383,20.744,0.005,20.28,0.01,0.45663889600781915,0.0112,2269.826,1762.822
386,20.238,0.009,19.808,0.008,0.4266211962444002,0.012,2295.896,1563.752
388,21.086,0.005,20.617,0.015,0.4691530848653359,0.0158,2336.833,1387.075
389,20.671,0.008,20.22,0.01,0.4422432077491967,0.0128,2321.323,1813.713
392,19.852,0.006,19.436,0.005,0.4172908866416658,0.0078,2346.542,1348.78
393,20.034,0.007,19.597,0.009,0.42824320774919666,0.0114,2346.971,1811.078
396,20.719,0.0045,20.274,0.0055,0.4482906797806686,0.0071,2398.401,992.777
397,20.526,0.01,20.091,0.004,0.43881858995561046,0.0108,2398.5,1137.33
398,19.08,0.01,18.518,0.004,0.5598326424010256,0.0108,2392.461,1499.029
402,20.546,0.003,20.113,0.012,0.4256388960078191,0.0124,2407.146,1699.661
404,21.24,0.021,20.762,0.005,0.46854985149455786,0.0216,2392.32,1925.918
409,21.439,0.012,20.932,0.004,0.5004520953838903,0.0126,2431.429,1652.302
410,19.854,0.004,19.431,0.009,0.41645209538389033,0.0098,2420.517,1673.152
411,21.246,0.004,20.767,0.017,0.47344644997388063,0.0175,2443.207,1588.222
422,21.011,0.013,20.547,0.016,0.46638260965296985,0.0206,2518.451,1217.531
423,21.23,0.006,20.756,0.018,0.47193551660169697,0.019,2529.972,1326.641
424,21.151,0.005,20.671,0.011,0.4743035552778264,0.0121,2520.555,1630.004
427,20.601,0.006,20.154,0.007,0.44087483214653467,0.0092,2546.345,1887.845
431,20.822,0.005,20.325,0.022,0.4993826096529699,0.0226,2580.708,1195.033
439,18.58,0.0016,17.966,0.009,0.6144081979422562,0.0091,2611.817,1382.543
441,20.519,0.005,20.074,0.008,0.4393546761498072,0.0094,2591.219,1606.651
443,19.701,0.003,19.267,0.002,0.42596576169911177,0.0036,2607.599,1864.82
446,18.645,0.0059,18.059,0.005,0.5749950570306074,0.0077,2656.828,1578.507
447,20.658,0.007,20.201,0.023,0.4462912262952002,0.024,2638.953,1692.057
450,20.582,0.012,20.143,0.012,0.4288297649439922,0.017,2676.084,1817.721
452,19.262,0.011,18.725,0.01,0.5247313053537256,0.0149,2688.979,1683.997
453,20.834,0.01,20.381,0.015,0.4440353823957297,0.018,2689.961,1905.168
459,20.065,0.009,19.634,0.012,0.4212325332436736,0.015,2727.463,1864.5
461,20.034,0.007,19.629,0.008,0.4064714389336525,0.0106,2748.923,1136.779
465,19.514,0.014,19.049,0.008,0.45550414339528916,0.0161,2753.413,1886.088
470,19.39,0.008,18.901,0.006,0.48466741754494447,0.01,2782.899,1987.175
471,20.165,0.014,19.745,0.007,0.41983727496880213,0.0157,2809.701,1172.297
473,21.246,0.006,20.746,0.007,0.48735893699337296,0.0092,2796.108,1479.279
475,21.31,0.009,20.808,0.012,0.4894199984361305,0.015,2829.393,1560.565
476,21.342,0.011,20.836,0.01,0.49433589504223097,0.0149,2824.725,1573.435
477,20.885,0.015,20.411,0.006,0.460159094596441,0.0162,2821.027,1663.2
478,20.808,0.008,20.363,0.008,0.44285089195584115,0.0113,2856.227,1262.067
481,21.354,0.013,20.858,0.023,0.4975074843647086,0.0264,2877.96,1100.79
483,21.25,0.004,20.742,0.003,0.5043536163071902,0.005,2887.777,1319.468
484,21.42,0.018,20.92,0.019,0.49472243981429537,0.0262,2875.5,1350.792
488,21.131,0.006,20.606,0.008,0.5226442903700612,0.01,2907.257,1283.253
490,20.396,0.014,19.958,0.002,0.4322346342119018,0.0141,2909.147,1838.779
494,20.262,0.007,19.844,0.011,0.41783727496880213,0.013,2920.651,1212.745
496,20.961,0.015,20.492,0.003,0.4628386236251124,0.0153,2914.722,1367.732
497,20.403,0.013,19.955,0.015,0.44329930453664707,0.0198,2937.799,1864.853
504,21.305,0.002,20.809,0.015,0.49201808384863044,0.0151,2947.628,1924.546
506,21.373,0.011,20.869,0.019,0.4935696225827993,0.022,2984.921,1678.881
507,20.893,0.003,20.432,0.004,0.4508543010683272,0.005,2983.839,1721.176
514,21.196,0.005,20.704,0.007,0.48450089351140874,0.0086,2999.173,1736.608
515,20.18,0.007,19.75,0.005,0.42240554417560416,0.0086,2990.415,1768.043
518,20.919,0.018,20.469,0.009,0.45058875023424283,0.0201,3023.451,1044.405
520,20.321,0.009,19.894,0.005,0.42143970380169965,0.0103,3035.91,1371.329
525,19.821,0.013,19.42,0.009,0.39872520581475634,0.0158,3082.838,1289.885
526,21.251,0.006,20.765,0.009,0.4829335345682667,0.0108,3064.667,1328.083
528,19.626,0.014,19.17,0.015,0.44880450194416527,0.0205,3070.404,1530.047
531,19.675,0.005,19.244,0.004,0.4231313537827527,0.0064,3063.49,1558.041
533,21.415,0.005,20.888,0.063,0.5226584437098493,0.0632,3068.477,1792.744
535,20.877,0.007,20.418,0.016,0.4608562171370567,0.0175,3092.402,1182.249
538,20.836,0.005,20.37,0.004,0.45884102972489693,0.0064,3090.265,1681.769
540,20.315,0.007,19.893,0.01,0.421058967844988,0.0122,3110.93,1919.217
546,21.256,0.005,20.767,0.008,0.4866673729706944,0.0094,3134.713,1901.566
547,21.02,0.008,20.566,0.01,0.4553359138180676,0.0128,3138.101,989.009
550,20.02,0.005,19.608,0.014,0.4117457328386138,0.0149,3162.502,1168.356
551,20.065,0.007,19.639,0.012,0.42828855578908165,0.0139,3162.05,1195.738
554,20.89,0.01,20.425,0.008,0.4578532498957509,0.0128,3155.741,1564.087
558,20.854,0.003,20.346,0.027,0.5022101966036155,0.0272,3141.541,1725.14
561,20.921,0.007,20.47,0.007,0.45215618824382753,0.0099,3151.913,1987.88
564,20.595,0.007,20.158,0.007,0.43941284692947685,0.0099,3179.078,1979.386
565,20.889,0.02,20.444,0.011,0.4423054978457281,0.0228,3192.898,1392.809
568,21.191,0.009,20.684,0.014,0.5026584437098492,0.0166,3195.812,1739.321
571,19.692,0.005,19.252,0.008,0.4386570827322017,0.0094,3221.077,1252.948
572,21.305,0.02,20.822,0.018,0.4827457328386139,0.0269,3226.497,1243.374
573,18.433,0.0053,17.829,0.009,0.5994269931823415,0.0104,3236.173,1418.546
576,19.526,0.007,19.078,0.012,0.450217857790843,0.0139,3255.213,1016.242
579,20.671,0.012,20.222,0.007,0.44312770302635907,0.0139,3239.787,1476.532
580,21.019,0.005,20.556,0.008,0.45989805582733917,0.0094,3250.045,1678.592
583,21.283,0.009,20.787,0.012,0.4916085355651181,0.015,3287.843,1611.461
586,21.365,0.005,20.861,0.007,0.5008980558273392,0.0086,3271.799,1704.336
589,20.772,0.006,20.316,0.006,0.4537919133025478,0.0085,3298.993,1750.684
592,20.647,0.008,20.212,0.006,0.4362665274215154,0.01,3327.47,1854.603
596,20.731,0.004,20.257,0.013,0.4766680861667011,0.0136,3343.792,1179.954
598,21.28,0.007,20.794,0.015,0.48238572586615946,0.0166,3339.273,1359.9
607,20.435,0.003,19.991,0.005,0.4417919133025478,0.0058,3363.599,1652.867
610,19.65,0.006,19.211,0.006,0.4413217713361802,0.0085,3366.018,1808.909
614,20.698,0.013,20.247,0.015,0.4503147356371082,0.0198,3394.298,1350.823
615,20.397,0.003,19.966,0.018,0.4287919133025478,0.0182,3412.517,1431.554
617,21.365,0.007,20.862,0.004,0.5026899821495692,0.0081,3394.814,1565.923
619,21.189,0.009,20.711,0.01,0.4803217713361802,0.0135,3405.024,1805.578
621,20.26,0.0,19.846,0.004,0.4107890637135758,0.004,3425.734,1443.395
622,20.682,0.005,20.234,0.006,0.44560106410690625,0.0078,3415.135,1555.968
623,20.132,0.006,19.724,0.003,0.4097424428721214,0.0067,3431.648,1669.096
625,20.513,0.007,20.08,0.011,0.43619382531188167,0.013,3414.741,1952.978
626,20.953,0.009,20.497,0.008,0.4591938253118817,0.012,3415.998,1958.105
627,20.288,0.002,19.87,0.011,0.4210385033011675,0.0112,3423.59,1938.617
629,21.395,0.013,20.88,0.011,0.5156955459308173,0.017,3443.689,1649.096
630,20.569,0.009,20.131,0.006,0.43974244287212144,0.0108,3452.171,1662.276
635,18.499,0.0016,17.891,0.008,0.6064962899466062,0.0082,3475.731,1379.49
640,21.204,0.017,20.715,0.005,0.4914759673149116,0.0177,3467.923,1872.551
643,20.572,0.022,20.135,0.002,0.43491466821766994,0.0221,3502.634,1399.287
644,20.074,0.006,19.645,0.016,0.42615469065212574,0.0171,3493.053,1443.343
648,19.661,0.009,19.228,0.01,0.433425074586645,0.0135,3527.896,1122.013
656,21.261,0.005,20.79,0.015,0.4727072391565512,0.0158,3563.937,1057.484
657,20.581,0.014,20.148,0.011,0.4341759303027481,0.0178,3568.203,1044.724
658,21.221,0.011,20.742,0.003,0.47898895914972206,0.0114,3578.812,1200.374
663,19.483,0.005,19.027,0.004,0.45884135256067593,0.0064,3564.639,1886.706
664,20.658,0.011,20.206,0.003,0.45499667457139015,0.0114,3564.893,1954.328
667,21.425,0.01,20.914,0.008,0.5087240462787835,0.0128,3603.389,1441.871
668,21.061,0.009,20.604,0.007,0.45408528387537195,0.0114,3607.384,1477.781
670,20.804,0.004,20.351,0.005,0.45297107299295786,0.0064,3603.416,1656.522
671,20.871,0.021,20.417,0.018,0.4564759673149116,0.0277,3604.764,1789.989
676,20.832,0.007,20.377,0.006,0.45799667457139015,0.0092,3623.154,1944.031
677,19.431,0.004,18.907,0.004,0.5269966745713901,0.0057,3635.671,1951.406
678,18.999,0.011,18.421,0.013,0.5800258331253523,0.017,3656.232,1066.514
679,21.303,0.008,20.818,0.011,0.4846907369147033,0.0136,3653.475,1203.989
680,21.418,0.018,20.921,0.005,0.49607856904874614,0.0187,3660.165,1320.235
682,21.185,0.009,20.689,0.006,0.4940414457082758,0.0108,3650.115,1535.647
684,19.346,0.005,18.859,0.001,0.4901352444994279,0.0051,3659.366,1753.759
686,19.209,0.005,18.681,0.002,0.5309966745713901,0.0054,3643.744,1971.823
687,19.927,0.005,19.509,0.007,0.4209966745713901,0.0086,3652.876,1966.32
688,20.578,0.011,20.144,0.009,0.4344774874705985,0.0142,3686.474,1230.853
690,20.401,0.004,19.958,0.005,0.4463323952399195,0.0064,3677.992,1874.965
696,20.494,0.021,20.06,0.013,0.43509474118179686,0.0247,3733.515,1000.248
697,20.087,0.006,19.67,0.004,0.4174774874705985,0.0072,3721.941,1212.893
701,20.539,0.008,20.104,0.008,0.43681355574772884,0.0113,3739.89,1221.807
704,21.124,0.019,20.647,0.009,0.4778357710533804,0.021,3756.177,1455.36
708,21.343,0.01,20.858,0.014,0.4881938253118817,0.0172,3745.056,1917.786
710,20.731,0.019,20.308,0.017,0.42481355574772883,0.0255,3777.854,1223.459
711,19.732,0.009,19.304,0.004,0.42936829975090524,0.0098,3783.081,1522.625
712,20.143,0.005,19.73,0.007,0.41410116750090087,0.0086,3787.494,1611.278
715,19.823,0.014,19.433,0.017,0.3922479420054216,0.022,3811.44,1174.024
717,21.363,0.007,20.871,0.013,0.49336829975090524,0.0148,3797.916,1602.141
726,19.473,0.004,19.012,0.007,0.4643046224131604,0.0081,3821.226,1817.889
731,19.936,0.001,19.526,0.003,0.4142051904240809,0.0032,3852.205,1777.689
735,20.324,0.029,19.909,0.003,0.41689454388345104,0.0292,3910.615,1201.637
737,20.883,0.029,20.446,0.009,0.43954651503514736,0.0304,3907.957,1533.168
738,20.949,0.005,20.492,0.01,0.4608295131362512,0.0112,3899.079,1573.468
739,20.788,0.01,20.337,0.008,0.4537272544259131,0.0128,3903.961,1858.476
740,19.724,0.003,19.298,0.004,0.4287272544259131,0.005,3910.314,1857.355
743,19.589,0.004,19.151,0.004,0.4417480532239402,0.0057,3930.772,1650.974
744,17.773,0.0038,17.126,0.0042,0.6507480532239402,0.0057,3925.854,1666.122
747,19.794,0.007,19.376,0.009,0.42130462241316036,0.0114,3928.258,1957.741
752,20.709,0.014,20.272,0.01,0.4409519205121163,0.0172,3957.575,1720.669
755,21.198,0.007,20.724,0.003,0.4778295131362512,0.0076,3982.591,1423.808
758,20.336,0.013,19.912,0.014,0.4282373570854297,0.0191,3965.607,1523.521
759,20.454,0.01,20.023,0.006,0.4347853405450075,0.0117,3964.63,1609.182
761,20.923,0.01,20.457,0.013,0.468256254085413,0.0164,3966.529,1866.778
763,21.172,0.016,20.696,0.008,0.47860998523648385,0.0179,3975.049,1867.005
764,20.424,0.004,19.995,0.006,0.43230462241316037,0.0072,3977.659,1978.689
767,19.893,0.004,19.469,0.004,0.4273295115257568,0.0057,4010.447,1709.156
771,20.355,0.008,19.944,0.013,0.41482951313625116,0.0153,4013.055,1482.011
780,21.03,0.01,20.573,0.004,0.4609519205121163,0.0108,4073.472,1500.593
783,18.532,0.0054,17.892,0.007,0.6437853405450076,0.0088,4080.187,1598.827
790,19.934,0.016,19.527,0.006,0.40895322924369726,0.0171,4101.033,1178.426
791,21.159,0.009,20.684,0.006,0.47738874693177596,0.0108,4097.485,1234.049
794,21.288,0.006,20.815,0.011,0.4769519205121162,0.0125,4088.288,1556.766
797,19.309,0.01,18.812,0.006,0.5021381231762682,0.0117,4133.289,1471.746
798,19.211,0.009,18.673,0.007,0.5424669682603667,0.0114,4138.203,1500.196
799,20.137,0.01,19.717,0.009,0.4237853405450075,0.0135,4160.4,1493.528
801,20.881,0.012,20.429,0.005,0.45807433888181415,0.013,4147.875,1682.641
803,21.024,0.017,20.564,0.015,0.46101600879629856,0.0227,4187.316,1043.762
805,19.342,0.007,18.837,0.005,0.5066854800762597,0.0086,4184.836,1179.935
813,19.539,0.003,19.094,0.006,0.4501668764211143,0.0067,4196.795,1590.04
814,21.141,0.002,20.672,0.018,0.4754996577327215,0.0181,4205.051,1649.98
815,20.859,0.005,20.399,0.015,0.4604990529675977,0.0158,4236.135,1098.105
816,20.872,0.005,20.422,0.012,0.45168548007625975,0.013,4225.648,1268.713
820,21.149,0.009,20.671,0.007,0.4844996577327215,0.0114,4214.159,1705.397
827,19.862,0.014,19.453,0.015,0.4121654171559611,0.0205,4238.828,1821.063
831,20.509,0.001,20.072,0.016,0.4424057914496702,0.016,4264.641,1518.707
834,20.915,0.005,20.463,0.009,0.45849965773272156,0.0103,4288.228,1575.55
835,20.816,0.012,20.378,0.0055,0.4412443312631403,0.0132,4291.948,1818.75
843,20.894,0.013,20.439,0.012,0.4554990529675977,0.0177,4350.892,1087.104
844,21.143,0.014,20.665,0.017,0.47994731306307253,0.022,4353.14,1345.917
845,20.468,0.009,20.04,0.009,0.43273463653376876,0.0127,4340.578,1635.39
849,20.036,0.005,19.614,0.011,0.42403612474779045,0.0121,4403.467,1244.013
850,21.238,0.008,20.75,0.02,0.4939937650340105,0.0215,4397.782,1550.714
851,21.269,0.003,20.789,0.022,0.48565793028908294,0.0222,4391.619,1623.673
855,21.061,0.018,20.582,0.007,0.4783681676830981,0.0193,4414.359,1011.903
